# PROVENANCE MAP — one row per ledger section (§685.5 / §687; machine-derived, ADDITIVE, never a rewrite of history)
# status: OPUS-TEXT/FABLE-TEXT = the section's own header names a seat · TRAILER-* = recovered from the
# introducing commit's Co-Authored-By (the §685.5(ii) route, validated 26/28 at the §238–§274 boundary)
# UNKNOWN = neither channel names a seat — these are what the owner's rule leaves genuinely owed.
#   reproduces every committed row byte-for-byte — see tests/scripts/provenanceMap.test.js arm 1)
# Regenerate: node scripts/audit/provenance-map.mjs --map docs/PROVENANCE_MAP.tsv --write docs/PROVENANCE_MAP.tsv
# Walked at: refs/heads/review-fixes-2026-07-08 = d6828148df837d5dc0ccc7ed742197dd13b65a9c (rows are ADDITIVE; the generator REFUSES to write unless it first
#   reproduces every committed row byte-for-byte — see tests/scripts/provenanceMap.test.js arm 1)
section	odq_line	status	trailer	intro_commit	discharge	header
§774	31760	FABLE-TEXT	NONE	74483f434		§774 · THE HUMANIZATION WAVE DELIVERS — 408 → 227, ONE SITE RIGHTLY STOPPED AT A GOLDEN, AND TWO RESIDUES CHAR
§774.1	31762	UNKNOWN	NONE	74483f434		§774.1 THE COLLECTION.** TE-HERALD-1: cars HER-1..3 LANDED in-lane (`7f48b336d`, census 408→338, 113 files/786
§774.2	31763	UNKNOWN	NONE	74483f434		§774.2 CHAIR RULING (vetoable) — J-HER-I RATIFIED, AND THE SHIFT IS TAKEN IN T8's WINDOW.** Humanizing `npcAge
§774.3	31764	UNKNOWN	NONE	74483f434		§774.3 CHAIR RULING (vetoable) — THE 8 NOT-PROSE ROWS ARE A DETECTOR QUESTION, CHARTERED TO T9:** the prose-nu
§775	31766	FABLE-TEXT	NONE	2063f1037		§775 · THE TRAINS ARE COMPILED — EVERY PENDING TRAIN NOW HAS A HOT DISPATCH PACKET (2026-08-30; SEAT: Fable 5 
§775.1	31768	UNKNOWN	NONE	2063f1037		§775.1** The owner asked what could be compiled ahead of the trains. The honest answer: not build artifacts (l
§775.2	31769	UNKNOWN	NONE	2063f1037		§775.2 LAW REFINED (HERALD's R5, this hour):** `TRUE_EXIT=3` from a mutex-wrapped run is `gate-mutex` GIVING U
§776	31771	FABLE-TEXT	NONE	3ff042db2		§776 · OWNER DIRECTIVE: THE PRICE-HEURISTICS LAW — IN-WORLD PRICES ARE THE DM'S MANDATE; OUR SURFACES SPEAK IN
§776.1	31773	UNKNOWN	NONE	3ff042db2		§776.1 THE DIRECTIVE (owner, in-chat, verbatim intent):** *"WE DO NOT HAVE ABSOLUTE PRICES because of the DM's
§776.2	31774	UNKNOWN	NONE	3ff042db2		§776.2 THE CENSUS SEED (chair, executed at `8ea9c871d`):** primary surfaces located — `src/components/new/tabs
§776.3	31775	UNKNOWN	NONE	3ff042db2		§776.3 CHARTERED:** the **economics-heuristics car joins T10/PRODUCT-SURFACE** (same dossier surface as TE-UX-
§777	31777	FABLE-TEXT	NONE	07231694b		§777 · OWNER AMENDMENT TO §767.2: THE ABOVE-DOSSIER RECEIPTS PANEL IS REDUNDANT — DELETE, DON'T RELOCATE (2026
§777.1	31779	UNKNOWN	NONE	07231694b		§777.1 (owner, in-chat, verbatim intent):** *"the how this was simulated above the dossier is redundant with t
§778	31781	FABLE-TEXT	NONE	bb6a887f2		§778 · THE EFFICIENCY RULING — THREE QUALITY-NEUTRAL MOVES FOR THE REMAINING TRAINS; TE-EFF-1 CHARTERED (2026-
§778.1	31783	UNKNOWN	NONE	bb6a887f2		§778.1 THE ANALYSIS (measured, not theorized).** Where the remaining arc's time actually goes: (a) ⭐ **mutex c
§778.2	31784	UNKNOWN	NONE	bb6a887f2		§778.2 EXECUTED NOW:** `git worktree prune` on the shared repo (stale records of already-deleted trees removed
§778.3	31785	UNKNOWN	NONE	bb6a887f2		§778.3 THE SCHEDULING LAW CODIFIED:** the pipeline stays saturated as ONE train gating + up to three building 
§779	31787	FABLE-TEXT	NONE	872c437ab		§779 · TE-EFF-1 IMPLEMENTS NOW (OWNER ORDER); THE DOCK STANDS UP OPERATIONALLY THIS MINUTE (2026-08-30; SEAT: 
§779.1	31789	UNKNOWN	NONE	872c437ab		§779.1 (owner, in-chat): "Implement all of these."** TE-EFF-1 dispatches IMMEDIATELY rather than at the next f
§779.2	31790	UNKNOWN	NONE	872c437ab		§779.2 THE DOCK IS OPERATIONAL NOW (chair law, no code change):** the landed lanes' warm worktrees become the 
§780	31792	FABLE-TEXT	NONE	e448bd706		§780 · OWNER ORDER: THE HEARTBEAT GAINS THE SATURATION DUTY (2026-08-30; SEAT: Fable 5 — validated)
§780.1	31794	UNKNOWN	NONE	e448bd706		§780.1 (owner, in-chat):** the 30-minute wakeup (unchanged cadence, :11/:41) now carries TWO duties: the stand
§781	31796	FABLE-TEXT	NONE	6c0b10155		§781 · HERALD BUILD-COMPLETE AT `64d9137f8` — THE PROSE WAVE'S TERMINAL FIGURE IS HONEST; ITS LANDING ORDER GO
§781.1	31798	UNKNOWN	NONE	6c0b10155		§781.1 THE COLLECTION.** TE-HERALD-1 complete in-lane: `7f48b336d` (HER-1..3, census 408→338) + `64d9137f8` (H
§781.2	31799	UNKNOWN	NONE	6c0b10155		§781.2 LANDING ORDER ISSUED — HERALD TAKES THE SLOT** (completion order, §772.2: WCOIN's two granted acts are 
§782	31801	FABLE-TEXT	NONE	6c0b10155		§782 · RESIDUE COMPLETE — THE BOOKKEEPING CLOSES, THE DEAD CAN BE BURIED AT EVERY TIER, AND A CHARTER INSTRUCT
§782.1	31803	UNKNOWN	NONE	6c0b10155		§782.1 THE COLLECTION** (tip `c2f1cd8ae`, 8 cars, holding for the queue behind HERALD's landing): WF-8 doc tru
§782.2	31804	UNKNOWN	NONE	6c0b10155		§782.2 ⭐ J-RES-G RATIFIED — THE CHARTER'S OWN INSTRUCTION WAS WRONG AND THE LANE PROVED IT.** Adding `divine` 
§782.3	31805	UNKNOWN	NONE	6c0b10155		§782.3 THE TWO STOPS RULED.** (a) **MF-CH2B**: ratified as a CAR, not a flip (its packet's own §0.0 law); the 
§782.4	31806	UNKNOWN	NONE	6c0b10155		§782.4 EMERGENT DISPOSITIONS** (13 rows collected; sharpest): **21 dead `checks` argv paths across 9 landed pa
§783	31808	FABLE-TEXT	NONE	d128026d7		§783 · THE MAP'S REMOVAL IS COMPLETE — THE STRIP-FINISH TRAIN LANDS 26,834 LINES OF DELETION WITH A STANDING G
§783.1	31810	UNKNOWN	NONE	d128026d7		§783.1 THE LANDING, CHAIR-VERIFIED** (own reads): HEAD `82991e1e3` · clean · `8ea9c871d` ancestor · six cars ·
§783.2	31811	UNKNOWN	NONE	d128026d7		§783.2 COLLECTED.** ⭐ J-STRIP4-A — the lane's own graph instrument was WRONG FIRST and a control caught it (a 
§783.3	31812	UNKNOWN	NONE	d128026d7		§783.3 THE MINT + THE E-ROWS.** The train's one package.json byte ENLARGES a mint that was ALREADY OWED at bas
§784	31814	FABLE-TEXT	NONE	578592660		§784 · THE GENESIS TRAP — A GOVERNANCE GATE THAT FORBIDS THE ARTIFACT'S OWN LIFECYCLE; THE RULING RELAXES IT B
§784.1	31816	UNKNOWN	NONE	578592660		§784.1 THE CHECKPOINT COLLECTED.** WCOIN answered in full: the long mutex holds were ITS lawful verifications 
§784.2	31817	UNKNOWN	NONE	578592660		§784.2 THE RULING (chair, under §763, vetoable): the genesis precondition RELAXES to "any validly-frozen prede
§785	31819	FABLE-TEXT	NONE	eedb5df48		§785 · THE IMMUTABLE DENOMINATOR MEETS THE OWNER'S DIRECTIVE — THE GOVERNED RE-MINT IS RULED (2026-08-30; SEAT
§785.1	31821	UNKNOWN	NONE	eedb5df48		§785.1 THE BLOCKER (E-HER-13), COLLECTED WITH ITS PROOF.** The prose-family walker's AO-5 denominator is DECLA
§785.2	31822	UNKNOWN	NONE	eedb5df48		§785.2 THE RULING (chair, under §763 + the owner's own §754.3 directive, vetoable): OPTION (a) — THE GOVERNED 
§785.3	31823	UNKNOWN	NONE	eedb5df48		§785.3 TWO COLLECTIONS.** ⭐ The edge-bundle SIBLING law sharpened by a measured mistake: a timestamp-only diff
§785.4	31824	UNKNOWN	NONE	7621f6774		§785.4 RIDER — THE THREE-FILE FORM RATIFIED.** The chair's "exactly the two files" was wrong by one: `scripts/
§785.5	31825	UNKNOWN	NONE	1ba44bbd1		§785.5 SCHEDULING LAW (chair, after the owner asked why HERALD was slow):** **THE LANDING-SLOT HOLDER GETS MUT
§786	31827	FABLE-TEXT	NONE	770328553		§786 · HERALD LANDS — THE ENGINE STOPS READING ITS OWN ARITHMETIC ALOUD; CAS TO `ecc6def3e`; RESIDUE RELEASES 
§786.1	31829	UNKNOWN	NONE	770328553		§786.1 THE LANDING, CHAIR-VERIFIED** (own reads): HEAD `ecc6def3e` · clean · `82991e1e3` ancestor · seven cars
§786.2	31830	UNKNOWN	NONE	770328553		§786.2 THE WAVE'S THROUGH-LINE, COLLECTED AS LAW: behaviour held + wording moved → RE-RECORD WITH THE PROOF; b
§787	31832	FABLE-TEXT	NONE	0da94dda3		§787 · OWNER SEAT DISCRETION: WHERE FABLE FITS BETTER, FABLE IMPLEMENTS (2026-08-30; SEAT: Fable 5 — validated
§787.1	31834	UNKNOWN	NONE	0da94dda3		§787.1 (owner, in-chat, verbatim intent):** *"if there is anything that is typically reserved for opus that Fa
§787.2	31835	UNKNOWN	NONE	0da94dda3		§787.2 THE STAFFING PLAN under the grant** (each recorded at dispatch): **FABLE implements** — T8's content ca
§788	31837	FABLE-TEXT	NONE	a91db42f2		§788 · EFF-1 COMPLETE — THE TIERED LOCK AND THE CENSUS REGISTER EXIST, EACH PROVEN ON ITS OWN AUTHOR (2026-08-
§788.1	31839	UNKNOWN	NONE	a91db42f2		§788.1 THE COLLECTION** (tip `58abd3686`, eight commits, gate green both exits, ratchet 11/28,858 ceiling 11, 
§788.2	31840	UNKNOWN	NONE	a91db42f2		§788.2 RULINGS.** (a) The chair-note answer stands collected: the unwrapped runs were RESIDUE's (exported-but-
§789	31842	FABLE-TEXT	NONE	83e01222c		§789 · THE OWNER FILLS THE LANES — THREE TRAINS DISPATCH, INCLUDING THE FIRST FABLE-IMPLEMENTED ONE (2026-08-3
§789.1	31844	FABLE-TEXT	NONE	83e01222c		§789.1 (owner, in-chat): "we have extra lanes so fill them up with whatever is appropriate."** Working lanes h
§790	31846	FABLE-TEXT	NONE	43505f4e0		§790 · THE THREE ULTRA RUNS — THE OWNER SPENDS THEM HERE; THE SCHEDULE IS SET (2026-08-30; SEAT: Fable 5 — val
§790.1	31848	UNKNOWN	NONE	43505f4e0		§790.1 (owner, in-chat):** three free `/code-review ultra` runs, all committed to this project "considering th
§790.2	31849	UNKNOWN	NONE	222667439		§790.2 OWNER OVERRIDE (same sitting, supersedes §790.1's schedule):** *"I'll do it just right before the soak 
§790.3	31850	UNKNOWN	NONE	1428eb9cb		§790.3 OWNER CLARIFICATION (same sitting): THE PRE-SOAK ULTRA IS AN ITERATED LOOP.** *"after we fix its findin
§791	31852	FABLE-TEXT	NONE	d490e312e		§791 · INTERIM REVIEWS: THE CHAIR ON DEMAND, AND THE FRESH-EYES PROTOCOL FOR COLD SESSIONS (2026-08-30; SEAT: 
§791.1	31854	UNKNOWN	NONE	d490e312e		§791.1 (owner, in-chat):** until the §790.3 ultra loop, the owner will ask THIS chair to review, or ask a FRES
§792	31856	FABLE-TEXT	NONE	04a278f4b		§792 · RESIDUE LANDS — THE RATCHET IMPROVES FOR THE FIRST TIME, AND EVERY SETTLEMENT CAN BURY ITS DEAD; CAS TO
§792.1	31858	UNKNOWN	NONE	04a278f4b		§792.1 THE LANDING, CHAIR-VERIFIED** (own reads): HEAD `39e39c835` · clean · `ecc6def3e` ancestor · nine cars 
§792.2	31859	UNKNOWN	NONE	04a278f4b		§792.2 WCOIN's LANDING ORDER GOES OUT** with the explicit code-branch sha; EFF-1 last (its one-hunk register r
§793	31861	FABLE-TEXT	NONE	a60ae7ccf		§793 · WCOIN LANDS — THE TREASURY, BOTH INSTRUMENT REPAIRS, AND THE SCHEMA ADVANCE ARE ON THE BRANCH; CAS TO `
§793.1	31863	UNKNOWN	NONE	a60ae7ccf		§793.1 THE LANDING, CHAIR-VERIFIED** (own reads): HEAD `14707a8a8` · clean · `39e39c835` ancestor · 15 commits
§793.2	31864	UNKNOWN	NONE	a60ae7ccf		§793.2 ⭐ THE LANDING'S OWN INTEGRITY FIND.** The mint's sha-binding named a commit the rebased history no long
§794	31866	FABLE-TEXT	NONE	88545ebbd		§794 · T5 GENESIS SEALS FIVE CARS — TWO MEASURED DEFERRALS RULED, AND A RATCHET DISCREPANCY CHARTERED TO THE C
§794.1	31868	UNKNOWN	NONE	88545ebbd		§794.1 THE COLLECTION** (HEAD `c4ee613bf` on the CAP dock tree, base `ecc6def3e`, holds for the train landing 
§794.2	31869	UNKNOWN	NONE	88545ebbd		§794.2 RULINGS.** (a) **VAR-1b COUNTERSIGNED**: the charter under-priced the port — 17 ambient `Math.random()`
§795	31871	FABLE-TEXT	NONE	cb93469b6		§795 · T10 PRODUCT-SURFACE BUILD-COMPLETE ON THE FABLE SEAT — THE WALK'S RULINGS ARE CODE, AND THE MARKET SPEA
§795.1	31873	UNKNOWN	NONE	cb93469b6		§795.1 THE COLLECTION** (HEAD `f414d74bf`, base `ecc6def3e`, 17 files +669/−537, holds for the train landing q
§795.2	31874	UNKNOWN	NONE	cb93469b6		§795.2 QUEUE.** T10 holds; landing order after EFF-1 closes the old queue: T5 → T10 → T6 in completion order (
§796	31876	FABLE-TEXT	NONE	46137cd51		§796 · THE LANES REFILL — THE COIN TRAIN UNLOCKS ON THE LANDED TREASURY, AND HYGIENE ROLLS (2026-08-30; SEAT: 
§796.1	31878	UNKNOWN	NONE	46137cd51		§796.1** Working lanes had drained to two (T6 building, EFF-1 landing; T5 and T10 sealed-holding). DISPATCHED:
§797	31880	FABLE-TEXT	NONE	029f8f142		§797 · THE OWNER PROPOSES THE DEITY REWORK — TEMPERAMENT, FLAW, BOON & BANE ON THE FAITH FIELD; W-FAITH CHARTE
§797.1	31882	UNKNOWN	NONE	029f8f142		§797.1 THE PROPOSAL (owner, in-chat, verbatim intent).** Three user-authorable deity aspects: **Temperament** 
§797.2	31883	UNKNOWN	NONE	029f8f142		§797.2 THE CHAIR'S REFINEMENTS (delivered in-chat, recorded as the design volume's founding constraints):** (1
§797.3	31884	FABLE-TEXT	NONE	029f8f142		§797.3 CHARTERED: W-FAITH, ARCHITECTURE-FIRST** — the design volume (field equation · vocabularies · drift tab
§797.4	31885	UNKNOWN	NONE	9cf383d2d		§797.4 OWNER AMENDMENT (same sitting, verbatim intent):** *"I'll take pure buffs as well… the bane and boons a
§797.5	31886	UNKNOWN	NONE	56d2c45b2		§797.5 THE OWNER WAS RIGHT — THE DRIFT SUBSTRATE EXISTS, AND THE DESIGN IMPROVES FOR IT** (chair search at `14
§798	31887	FABLE-TEXT	NONE	c60c69d72		§798 W-FAITH ARCHITECTURE RULED — docs/DESIGN_W_FAITH.md (chair, Fable seat, owner-commissioned "architect thi
§799	31888	UNKNOWN	NONE	833207bc9		§799 TE-EFF-1 CHAIR-VERIFIED AND CASed** — `claude/composite-r4` `14707a8a8` → **`b8504409937f968a04a1baa7f108
§800	31889	UNKNOWN	NONE	2aceda8c7		§800 OWNER DIRECTIVE (verbatim intent) — WIDEN NPC TEMPERAMENT/FLAW DEPTH TO THE WHOLE LIVED LIFE:** "with eve
§800.1	31890	UNKNOWN	NONE	1a963e5f6		§800.1 OWNER ADDENDUM (verbatim intent) — THE CONSUMER SIDE:** "also temperment and flaw should shape both wha
§800.2	31891	UNKNOWN	NONE	2fb4124a5		§800.2 OWNER ADDENDUM (verbatim intent) — THE PARADIGM-AXIS TRAIT MODEL:** "there should be authored tempermen
§800.3	31892	UNKNOWN	NONE	cc9f1a680		§800.3 OWNER ADDENDA (verbatim intent) + CHAIR RULINGS UNDER FULL DELEGATION** ("i leave all judgemetns to you
§800.4	31893	UNKNOWN	NONE	bee89db8b		§800.4 OWNER RULING (verbatim intent) — FULL PARADIGM FOR ALL, TOP-3 DISPLAY:** "regarding the cap, you sugges
§800.5	31894	UNKNOWN	NONE	ecf29e837		§800.5 OWNER RULING (verbatim intent) — EDIT VIEW SHOWS AND SHAPES THE FULL CHART:** "but in edit vidw, the us
§801	31895	FABLE-TEXT	NONE	8aac7d0dd		§801 W-LIVES ARCHITECTURE RULED — docs/DESIGN_W_LIVES.md (chair, Fable seat, owner-commissioned "architect thi
§802	31896	UNKNOWN	NONE	25667d522		§802 OWNER SITTING II (verbatim intent) + CHAIR RULINGS:** (a) "are the npcs agentic enough?"; (b) "if their f
§802.1	31898	UNKNOWN	NONE	3ce391ffa		§802.1 OWNER RATIFICATION + QUESTION (verbatim intent):** "there of course needs to be weighted rolls on every
§802.2	31899	UNKNOWN	NONE	7118be8e8		§802.2 OWNER REFINEMENT (verbatim intent):** "more success with a chosen method reinforces personality drift w
§803	31900	FABLE-TEXT	NONE	4686d4837		§803 W-OPS ARCHITECTURE RULED — docs/DESIGN_W_OPS.md (chair, Fable seat, owner-commissioned: "architect this o
§803.1	31901	UNKNOWN	NONE	12dddc1ec		§803.1 OWNER SITTING III (verbatim intent) + CHAIR RULINGS:** "they could seek to be more or could seek to be 
§803.2	31902	UNKNOWN	NONE	12dddc1ec		§803.2 OWNER COHERENCE AUDIT (verbatim intent: "i want this system to be fully coherent, do you think that we 
§804	31903	FABLE-TEXT	NONE	4c5800ec8		§804 THE REGISTERS PACK COMPILED — docs/briefs/W-REGISTERS-PACK.md (chair, Fable seat; the owner's-pen artifac
§805	31904	UNKNOWN	NONE	3c5b669f8		§805 OWNER DIRECTIVE (verbatim intent) — SPLIT WAR & FAITH INTO TWO WORLD-LEVEL DOSSIER TABS:** "regarding the
§806	31905	UNKNOWN	NONE	3c53d7c9f		§806 THE SKEPTIC PANEL REPORTED (§441 J7 discharged for the three volumes) — 15 findings, ALL DISPOSITIONED; t
§807	31906	UNKNOWN	NONE	78985de5b		§807 OWNER DIRECTIVE (verbatim intent) — THE SHARED-CAMPAIGN GALLERY VIEW:** "if a user shares a full campaign
§808	31907	UNKNOWN	NONE	6cadedd50		§808 THE §794.2(d) TRANSCENDENTAL HOMEWORK DISCHARGED — chair's own run at tip `b85044099` (laneST2-tree): `te
§809	31908	UNKNOWN	NONE	add0a866b		§809 T7 · HYGIENE BUILD-COMPLETE (collected) + T5 LANDING DISPATCHED + T9 · GUARDS DISPATCHED.** T7 holds ten 
§810	31909	UNKNOWN	NONE	a6e441247		§810 OWNER DIRECTIVE (verbatim intent, three messages) — TIER-GATED FACTION & NPC DENSITY, ROLLED NEVER HARDCO
§810.1	31910	UNKNOWN	NONE	55b992c5e		§810.1 OWNER EXTENSION (verbatim intent):** "as tiers grow, more factions may join in and more NPCs per approp
§810.2	31911	UNKNOWN	NONE	9537feb0b		§810.2 OWNER CORRECTION + EXTENSION (verbatim intent):** "a thorpe could have multiple, maybe two NPCs maybe t
§810.3	31913	UNKNOWN	NONE	537a9c654		§810.3 OWNER HARD GATE (verbatim intent):** "one hard gate to all of this... there still must always be one na
§811	31914	UNKNOWN	NONE	eb7c88dfe		§811 T6 · REALM-NET BUILD-COMPLETE (collected) — HEAD `245b50505` on `ecc6def3e`, eight commits, in-lane full 
§812	31915	UNKNOWN	NONE	dda3273c7		§812 WINDOW-CLOSE CHECKPOINT (owner: "i may run out of 5 hour window... so prepare for that and update appropr
§813	31916	FABLE-TEXT	NONE	7e01b9fe8		§813 LANES REFILLED TO FOUR (owner: "we have 2 open lanes"):** **T11 · UI dispatched** (FABLE seat, staffing r
§810.4	31917	UNKNOWN	NONE	42d6cf95e		§810.4 OWNER RULINGS (verbatim intent):** "if there is a power that has more influence than the ruling faction
§810.5	31918	UNKNOWN	NONE	b716a99ec		§810.5 OWNER RATIFICATION, SIMPLIFIED IN THEIR OWN WORDS (verbatim intent): "if the ruling roster reaches zero
§810.6	31919	UNKNOWN	NONE	4f1adcfc9		§810.6 OWNER RULING (verbatim intent): "if a power gains the ruler seat in simulation, then that should create
§810.7	31921	UNKNOWN	NONE	eb2fa1d2a		§810.7 OWNER CLARIFICATION (verbatim intent): "succession events are tied to title/position of the NPC and not
§810.8	31922	UNKNOWN	NONE	38c59d1f7		§810.8 OWNER RULING (verbatim intent): "succession events should end with either a rebellion, coup, etc that c
§814	31923	UNKNOWN	NONE	7b12eee91		§814 THE W-TRAIN DISPATCH PACKETS WRITTEN — docs/briefs/W-TRAIN-PACKETS.md (unblocked by §806's panel verdict)
§815	31924	UNKNOWN	NONE	7b12eee91		§815 OWNER DIRECTIVE (verbatim intent): "in the power tab, in addition to clearly showing who the ruling power
§816	31925	FABLE-TEXT	Fable 5	138edc2e7		§816 THE WINDOW-DEATH SURVEY AND THE FOUR-LANE RESUMPTION (chair, back on the Fable account).** Survey verdict
§817	31926	TRAILER-FABLE	Fable 5	42f9cc031		§817 THE DENSITY CENSUS COLLECTED AND DISPOSITIONED — TE-DENSITY-1 D1 DISPATCHES.** `docs/recon/R-DENSITY-CENS
§818	31927	TRAILER-FABLE	Fable 5	24699a34b		§818 TE-GUARDS-1 BUILD-COMPLETE (collected) — tip `ec16cfbbc`, tree clean, HOLDING for the gate grant (the slo
§819	31928	TRAILER-FABLE	Fable 5	5074caedb		§819 T5-CURE COLLECTED — 13 OF 14 REDS CURED AT `90008b5ca`; THE LAST IS RULED, NOT PATCHED.** Five cures, eac
§820	31929	TRAILER-FABLE	Fable 5	fe805124c		§820 THE OWNER OPENS A LANE — T3 · SEAT-A DISPATCHES; THE Q-S ROWS FOR ITS CARS RULED AT DISPATCH (per §763's 
§821	31930	TRAILER-FABLE	Fable 5	116c29a53		§821 T5 · GENESIS LANDED — CAS `b85044099` → `f32f8e7ef`; THE SCHEMA-12 MIGRATION EXECUTED THE §819 RULING AND
§822	31931	TRAILER-FABLE	Fable 5	c15d6d441		§822 TE-DENSITY-1 D1 BUILD-COMPLETE (collected) — DORMANCY BYTE-IDENTICAL, THE LAW PROVEN, AND A DISCOVERY THE
§823	31932	TRAILER-FABLE	Fable 5	11d2d76b5		§823 SEAT-1 BUILT AND COLLECTED — THE LANE'S SCOPE STOP RATIFIED, THE VOLUME CORRECTED BY MEASUREMENT, AND SEA
§824	31933	TRAILER-FABLE	Fable 5	ddd7eb10a		§824 ROLLING WINDOW-SAFE CHECKPOINT (owner: "make sure that you are updating regularly in case of 5 hour windo
§825	31934	TRAILER-FABLE	Fable 5	6b2b9d3a0		§825 TE-MINT-1 DISCHARGED — CAS `f32f8e7ef` → `19a8c9197`; THE DEAD LIBRARY LEAVES UNDER A RECONCILIATION PROV
§826	31935	FABLE-TEXT	Fable 5	b14308eaf		§826 T11 · UI BUILD-COMPLETE (collected) — FIFTEEN COMMITS, EVERY OWNER DIRECTIVE OF THE SITTING RENDERED, ZER
§827	31936	TRAILER-FABLE	Fable 5	c840534a9		§827 D2 COLLECTED — THREE-INSTRUMENT DORMANCY, TWO PREMISES OVERTURNED ON EVIDENCE, AND THE LIVE HALF DEFERRED
§828	31937	TRAILER-FABLE	Fable 5	52e668f89		§828 THE W-MEM VOLUME DELIVERED — THE CHARTER'S OWN PREMISE CORRECTED, THE SOCKET FOUND ALREADY BUILT; THE FIV
§829	31938	TRAILER-FABLE	Fable 5	32cafd13b		§829 THE W-MEM PANEL RETURNS: REFUTED, FIVE OF FIVE — 40 MAJORS; THE FOLD ORDERED, THE VOLUME'S CORE SECTIONS 
§830	31939	TRAILER-FABLE	Fable 5	badac18b1		§830 T10 LANDING MID-FLIGHT RULING — THE GOLDEN DRIFT IS A DECLARED SHIFT WEARING A WRONG COVERAGE CLAIM; RE-R
§831	31940	TRAILER-FABLE	Fable 5	2d17ff5b8		§831 ROLLING CHECKPOINT (owner's second window advisory; account switch expected).** The pickup card REWRITTEN
§832	31941	FABLE-TEXT	NONE	47623685e		§832 ACCOUNT-RETURN RESYNC + FOUR RESUMPTIONS (chair, back on the Fable account; owner: "i made some progress 
§833	31942	UNKNOWN	NONE	d64cdb56d		§833 THE W-MEM FOLD LANDS — docs/DESIGN_W_MEM.md is now the PANEL-HARDENED volume (1,096 lines; the pre-panel 
§834	31943	UNKNOWN	NONE	ac62414fa		§834 T12 · W-MEM BUILD DISPATCHED (owner: "we have a lane open"):** the concluded-wars ledger builds from the 
§835	31944	UNKNOWN	NONE	9bc292e75		§835 T10 · TRADE & ECONOMY LANDS — chair-verified and CASed: `claude/composite-r4` `19a8c9197` → `fa7e95f2a2f9
§836	31945	UNKNOWN	NONE	1940b9994		§836 TE-RESIDUE-2 DISPATCHED (owner: "we have an extra lane now" — T2-land idle while its gate runs):** the la
§837	31946	UNKNOWN	NONE	45a3a8d30		§837 D2b'S RESUMPTION REPORT COLLECTED — a red lane tip cured, and §827's PREMISE CORRECTED BY EXECUTED EVIDEN
§838	31947	UNKNOWN	NONE	eef7a7e69		§838 T12 · W-MEM BUILD REPORT COLLECTED (3 cars holding at `d5cded575`) + THE SEAL RULING (chair, §763 omnibus
§839	31948	UNKNOWN	NONE	cc047987f		§839 TE-RESIDUE-2 COLLECTED (holding at `4b937c662`, 2 cars, census bill ZERO by execution, 17 files/318 tests
§840	31949	UNKNOWN	NONE	ed8a30198		§840 T12 SECOND REPORT — a ruling vacated by measurement, the suite catching what node-proofs cannot, and A HA
§841	31950	UNKNOWN	NONE	651e7bb82		§841 THE OVERNIGHT ORDER (owner, verbatim): "alright, i'm going to bed, please continue all the way to just ri
§841.1	31951	UNKNOWN	NONE	f2b442758		§841.1 (owner, verbatim, on retiring): "i leave all judgements to you."** The overnight grant is total within 
§842	31952	UNKNOWN	NONE	bec56a91e		§842 T2 · COIN LANDS — chair-verified and CASed: `claude/composite-r4` `fa7e95f2a` → `acaaad63f39437528294f175
§843	31953	UNKNOWN	NONE	36e3182b3		§843 T12 · W-MEM BUILD-COMPLETE (holding at `84ae0f104`, 5 commits) — the writer as ONE act: flag + three door
§844	31954	UNKNOWN	NONE	3af2d8bac		§844 DOUBLE COLLECTION — SEAT-A2 AND D2b BOTH BUILD-COMPLETE; D2c WIRING + SP-W1 WALKER DISPATCHED.** **SEAT-A
§845	31955	UNKNOWN	NONE	3df02c2c2		§845 T7 · HYGIENE LANDS — chair-verified and CASed: `claude/composite-r4` `acaaad63f` → `7ce5ca61fdb307439a8dd
§846	31956	UNKNOWN	NONE	1328e9c4a		§846 SP-W1 COLLECTED (holding `b61a6585`, 2 files/+928 lines, ZERO src bytes) — THE ALLOWLIST-REBUILDER CLASS 
§847	31957	FABLE-TEXT	NONE	9981d2d16		§847 D2c COLLECTED (holding `72ab685c5`, four cars) — THE DENSITY LIVE HALF IS FULLY WIRED.** The pulse seam +
§848	31958	UNKNOWN	NONE	d61a5336c		§848 T6 · REALM-NET LANDS — chair-verified and CASed: `claude/composite-r4` `7ce5ca61f` → `bbf9f8a8c71e61b6832
§849	31959	UNKNOWN	NONE	0cda1446a		§849 W-LIVES L1 COLLECTED (holding, 2 commits on `7ce5ca61f`) — THE CHARACTER PROGRAM'S FIRST CAR IS BUILT.** 
§850	31960	UNKNOWN	NONE	039f01c76		§850 THE L2 RECON DISCHARGED — THE DRIFT KEY REFUTED BY EXECUTION, AND THE CURE RULED STRUCTURAL (vetoable, th
§851	31961	UNKNOWN	NONE	88e3f986e		§851 W-FAITH F1c COLLECTED (stack holding at `ee6b8d265` = L1+F1c in one tree, ancestry verified) — AND THE CA
§851.1	31962	UNKNOWN	NONE	bc488cd1e		§851.1 F1c postscript — A NEW COSTUME FOR AN OLD LAW, minted from an aborted run:** a conviction plant made in
§852	31963	UNKNOWN	NONE	fd4373033		§852 T9 · GUARDS LANDS — chair-verified and CASed: `claude/composite-r4` `bbf9f8a8c` → `6770f878fd0f855bbb4d69
